slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
davisan02,Anthony Davis,LOS ANGELES LAKERS,HOME,MEMPHIS GRIZZLIES,WIN,1834,7,17,0,2,26,27,8,12,2,0,2,0,2,41.7
collijo01,John Collins,ATLANTA HAWKS,AWAY,MIAMI HEAT,LOSS,2133,10,17,5,8,5,6,1,6,4,1,1,1,4,26.1
herroty01,Tyler Herro,MIAMI HEAT,HOME,ATLANTA HAWKS,WIN,1747,7,9,3,4,12,16,0,7,2,0,0,2,0,25.4
adebaba01,Bam Adebayo,MIAMI HEAT,HOME,ATLANTA HAWKS,WIN,1964,4,7,0,0,9,10,2,8,3,2,3,2,4,19.7
millspa01,Paul Millsap,DENVER NUGGETS,HOME,DALLAS MAVERICKS,LOSS,1875,9,17,4,7,1,1,4,4,0,0,0,0,3,17.5
butleji01,Jimmy Butler,MIAMI HEAT,HOME,ATLANTA HAWKS,WIN,1840,5,11,1,2,10,15,4,1,2,3,0,4,1,16.4
jamesle01,LeBron James,LOS ANGELES LAKERS,HOME,MEMPHIS GRIZZLIES,WIN,1699,8,15,2,5,5,7,0,2,8,0,1,6,0,15.8
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,DALLAS MAVERICKS,LOSS,1976,4,8,0,1,2,2,2,8,10,3,0,4,3,14.6
bartowi01,Will Barton,DENVER NUGGETS,HOME,DALLAS MAVERICKS,LOSS,2210,8,16,2,3,1,2,4,7,1,1,0,2,3,14.0
wrighde01,Delon Wright,DALLAS MAVERICKS,AWAY,DENVER NUGGETS,WIN,1447,5,8,0,1,2,3,0,3,6,1,0,0,1,13.7
dragigo01,Goran Dragić,MIAMI HEAT,HOME,ATLANTA HAWKS,WIN,1780,7,12,5,9,2,4,0,3,3,0,0,3,5,12.6
hardati02,Tim Hardaway,DALLAS MAVERICKS,AWAY,DENVER NUGGETS,WIN,1382,5,9,4,6,0,0,0,3,2,1,0,0,1,12.6
brunsja01,Jalen Brunson,DALLAS MAVERICKS,AWAY,DENVER NUGGETS,WIN,930,4,8,0,2,3,7,0,4,8,0,0,0,0,12.2
klebima01,Maxi Kleber,DALLAS MAVERICKS,AWAY,DENVER NUGGETS,WIN,1819,6,12,1,4,1,1,1,6,1,1,3,1,3,12.1
valanjo01,Jonas Valančiūnas,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES LAKERS,LOSS,1366,5,10,0,2,4,4,3,8,2,0,0,2,3,11.7
murraja01,Jamal Murray,DENVER NUGGETS,HOME,DALLAS MAVERICKS,LOSS,2011,7,13,0,4,2,2,0,6,1,0,0,0,3,11.0
harriga01,Gary Harris,DENVER NUGGETS,HOME,DALLAS MAVERICKS,LOSS,2038,6,15,4,10,0,0,2,3,4,1,0,2,3,10.8
caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,HOME,MEMPHIS GRIZZLIES,WIN,1715,6,11,0,1,1,1,0,6,3,0,1,1,3,10.1
